pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
830,776,0.008111735,-0.046752844,0.9988736,2.7197337
831,776,0.014569772,-0.03570616,0.99925613,2.2101
832,776,0.006850364,-0.03379444,0.9994053,1.976056
833,776,0.008036996,-0.03470397,0.9993653,2.041431
834,776,0.0021500327,-0.032998696,0.99945307,1.8950654
835,776,0.0021491745,-0.031201012,0.9995108,1.7922045
836,776,0.0052675805,-0.03269424,0.9994516,1.8976454
837,776,0.007682456,-0.036260594,0.9993128,2.1242146
838,776,0.00793651,-0.036928933,0.99928635,2.1647363
839,776,0.006318203,-0.037806895,0.99926513,2.196687
840,776,0.004167756,-0.038365826,0.99925506,2.2116933
841,776,0.0028973203,-0.039607394,0.99921113,2.2759788
842,776,0.0035674674,-0.037508268,0.99928993,2.159305
843,776,0.004730694,-0.03692928,0.9993067,2.1336834
844,776,0.0053272,-0.038323645,0.9992512,2.2174377
845,776,0.006326006,-0.03910329,0.9992152,2.2701237
846,776,0.004196214,-0.037528045,0.9992868,2.1641035
847,776,0.0018540774,-0.036717683,0.99932396,2.1069148
848,776,0.0007022272,-0.034964096,0.9993883,2.0041814
849,776,0.0013589654,-0.03502358,0.9993856,2.0085707
850,776,0.0023938026,-0.037140444,0.99930716,2.1329494
851,776,0.0040225517,-0.037446942,0.9992905,2.1583984
852,776,0.0050115585,-0.03565714,0.99935156,2.063458
