pixel_u,pixel_v,normal_x,normal_y,normal_z,angular_error_deg
1254,545,-0.532883,-0.46200943,0.7089309,28.310118
1255,545,-0.52601695,-0.46904412,0.70943904,28.669617
1256,545,-0.5310525,-0.46820974,0.7062315,28.70066
1257,545,-0.5303943,-0.4686323,0.7064459,28.717762
1258,545,-0.5380223,-0.46419644,0.70360047,28.556402
1259,545,-0.5360348,-0.4656835,0.70413464,28.619991
1260,545,-0.5366749,-0.463425,0.70513636,28.477623
1261,545,-0.53216773,-0.467119,0.7061143,28.646196
1262,545,-0.5358412,-0.46482506,0.70484877,28.55753
1263,545,-0.53782886,-0.46710113,0.7018238,28.751804
1264,545,-0.53754365,-0.46595576,0.702803,28.66766
1265,545,-0.5374419,-0.4655957,0.7031194,28.640995
1266,545,-0.5466943,-0.45920616,0.70018214,28.391075
1267,545,-0.5438329,-0.4629641,0.69993573,28.588554
1268,545,-0.54862875,-0.46072355,0.6976677,28.536572
1269,545,-0.5463021,-0.4646134,0.6969135,28.753687
830,546,0.55137616,-0.33782604,0.76279604,67.36168
831,546,0.54328465,-0.337901,0.7685471,66.80018
832,546,0.54552263,-0.3360944,0.7677536,66.91273
833,546,0.5398123,-0.34659076,0.76712286,66.768845
834,546,0.54604524,-0.34376162,0.7639782,67.13247
835,546,0.5393866,-0.34119093,0.76983815,66.60886
836,546,0.53792626,-0.34780017,0.76790005,66.66804
837,546,0.5368184,-0.34468567,0.7700765,66.51577
838,546,0.5364682,-0.34412336,0.7705719,66.47803
839,546,0.5339862,-0.3432127,0.772699,66.28523
840,546,0.53519666,-0.3467943,0.7702585,66.45525
841,546,0.52880466,-0.35272673,0.7719776,66.16214
842,546,0.5271792,-0.34917367,0.77469987,65.9634
843,546,0.51894593,-0.3555831,0.777339,65.56112
844,546,0.5206706,-0.35743067,0.77533567,65.72447
845,546,0.52055013,-0.35652524,0.77583325,65.6936
846,546,0.5168282,-0.35477546,0.7791168,65.39748
847,546,0.5114753,-0.3604844,0.7800282,65.17889
848,546,0.51303047,-0.3586276,0.7798628,65.237
849,546,0.51508653,-0.35624802,0.77959806,65.31631
850,546,0.5144387,-0.3614996,0.77760583,65.40465
851,546,0.5033928,-0.36027482,0.7853647,64.630806
852,546,0.5135627,-0.35837784,0.77962726,65.26666
853,546,0.5042773,-0.36262438,0.78371423,64.74943
854,546,0.50342333,-0.36470336,0.7832985,64.745186
855,546,0.49956587,-0.36447856,0.7858685,64.48171
856,546,0.50023663,-0.3639529,0.7856854,64.51307
857,546,0.49700302,-0.3634651,0.78796005,64.285194
858,546,0.5001142,-0.36307353,0.78617,64.482544
859,546,0.4861753,-0.36762142,0.7927724,63.67429
860,546,0.4862362,-0.37067342,0.79131263,63.757023
861,546,0.4860908,-0.3728572,0.7903753,63.804226
862,546,0.48443827,-0.3698396,0.79280406,63.617004
863,546,0.47701114,-0.3754645,0.79466146,63.276108
864,546,0.47859848,-0.37583438,0.7935313,63.38975
865,546,0.4789803,-0.37240928,0.7949146,63.3252
866,546,0.47710377,-0.37788802,0.7934561,63.346024
